,name1,name2
70350,NFE2L2,IRF9
70351,NFE2L2,CCL5
70352,NFE2L2,IFIT2
70353,NFE2L2,OASL
70354,NFE2L2,RIPK1
70355,NFE2L2,CXCL10
70356,NFE2L2,IFNB1
70357,NFE2L2,PRKAA2
70358,NFE2L2,IKBKG
70359,NFE2L2,PRKAB1
70360,NFE2L2,SIRT1
70361,NFE2L2,RNF19A
70362,NFE2L2,RBX1
70363,NFE2L2,HBA1
70364,NFE2L2,PDGFRB
70365,NFE2L2,HBA2
70366,NFE2L2,GAPDH
70367,NFE2L2,OAS3
70368,NFE2L2,OAS1
70369,NFE2L2,MTOR
70370,NFE2L2,AKT1
70371,NFE2L2,HSPA4
70372,NFE2L2,NOS2
70373,NFE2L2,ATF2
70374,NFE2L2,IFIH1
70375,NFE2L2,OLR1
70376,NFE2L2,ALOX15
70377,NFE2L2,APOE
70378,NFE2L2,IL6
70379,NFE2L2,CXCL8
70380,NFE2L2,ATM
70381,NFE2L2,RNF4
70382,NFE2L2,RAF1
70383,NFE2L2,CBLL2
70384,NFE2L2,GSK3B
70385,NFE2L2,IL18
70386,NFE2L2,CX3CL1
70387,MZB1,TNFRSF17
70388,MZB1,MYD88
70389,MZB1,TNFSF13
70390,MZB1,TNF
70391,MZB1,ADCYAP1
70392,MZB1,CFD
70393,MZB1,OAS2
70394,MZB1,PDCD4
70395,MZB1,OAS1
70396,MZB1,TPD52
70397,OLFM1,ZNF395
70398,OLFM1,CRTAP
70399,OLFM1,SPCS3
70400,OLFM1,ZCCHC14
70401,OLFM1,RRBP1
70402,OLFM1,ADGRL1
70403,OLFM1,VENTX
70404,OLFM1,PATJ
70405,OLFM1,NKTR
70406,OLFM1,TNFRSF25
70407,OLFM1,NMT2
70408,OLFM1,CMC2
70409,OLFM1,PRDX3
70410,OLFM1,OAS2
70411,OLFM1,ELAPOR1
70412,OLFM1,TGOLN2
70413,OLFM1,CD1C
70414,OLFM1,SPNS3
70415,OLFM1,TRPC1
70416,OLFM1,STXBP5
70417,OLFM1,USP18
70418,OLFM1,FCGBP
70419,HSPB6,DNAJB6
70420,HSPB6,DNAJB1
70421,HSPB6,HSPA4
70422,SLC3A2,LAT
70423,SLC3A2,SLC7A5
70424,SLC3A2,ATP1B3
70425,SLC3A2,BST2
70426,SLC3A2,CD164
70427,SLC3A2,SIRPA
70428,SLC3A2,CD48
70429,SLC3A2,CLEC2D
70430,SLC3A2,CD47
70431,DAB1,GNA14
70432,DAB1,CAMK1D
70433,TYR,TYRP1
70434,TYR,DCT
70435,TYR,PMEL
70436,TYR,ACHE
70437,TYR,DDC
70438,TYR,PNLIP
70439,TYR,PTGS2
70440,TYR,AKR1B1
70441,TYR,GLA
70442,TYR,ACE
70443,TYR,RANBP2
70444,TYR,SLC12A3
70445,TYR,PAH
70446,TYR,HLA-B
70447,TYR,HLA-A
70448,LILRA5,KLRC1
70449,LILRA5,ITGAM
70450,LY75,CD8A
70451,LY75,CD209
70452,LY75,CLEC4A
70453,LY75,MRC1
70454,LY75,CD207
70455,LY75,OLR1
70456,LY75,ASGR1
70457,LY75,HSP90AA1
70458,LY75,CD14
70459,LY75,HSPA5
70460,LY75,LAMP3
70461,LY75,CLEC7A
70462,LY75,IL18
70463,LY75,TLR9
70464,LY75,TLR4
70465,LY75,IL6
70466,LY75,DDX3X
70467,LY75,TLR3
70468,LY75,CLEC6A
70469,LY75,TLR8
70470,LY75,IL4
70471,LY75,IFIH1
70472,LY75,PTPN6
70473,LY75,CLEC4C
70474,LY75,STAT1
70475,LY75,TLR7
70476,LY75,SYK
70477,LY75,DDX58
70478,LY75,PTPN11
70479,LY75,CLEC5A
70480,LY75,TLR2
70481,LY75,IL1B
70482,LY75,TNF
70483,LY75,ITIH4
70484,LY75,PDE4DIP
70485,LY75,ITGAX
70486,LY75,ITGB2
70487,LY75,CD36
70488,LY75,MSR1
70489,LY75,CLECL1
70490,LY75,CD300A
70491,LY75,TIMD4
70492,LY75,SPATA2
70493,LY75,HSPA4
70494,LY75,CLEC4D
70495,PSME2,IRF1
70496,PSME2,INPP5D
70497,PSME2,CXCL10
70498,PSME2,CCL7
70499,PSME2,CCL5
70500,PSME2,ICAM1
70501,PSME2,TAP2
70502,PSME2,PTGS2
70503,PSME2,IRF7
70504,PSME2,CCL3
70505,PSME2,CCL2
70506,PSME2,RELB
70507,PSME2,IRF8
70508,PSME2,SLAMF8
70509,PSME2,ALDH1A1
70510,PSME2,ANKRD22
70511,PSME2,IFNG
70512,PSME2,SLAMF1
70513,PSME2,RPS3A
70514,PSME2,PTBP1
70515,GSTM1,STT3A
70516,GSTM1,ADCYAP1
70517,GSTM1,AR
70518,GSTM1,UGGT1
70519,CRTAM,CD8A
70520,CRTAM,TNFRSF9
70521,CRTAM,GZMB
70522,CRTAM,IRF4
70523,CRTAM,TNFRSF4
70524,CRTAM,TBX21
70525,CRTAM,IL2
70526,CRTAM,NOTCH2
70527,CRTAM,EOMES
70528,CRTAM,RUNX3
70529,CRTAM,ZBTB7B
70530,CRTAM,GZMA
70531,CRTAM,GZMK
70532,CRTAM,CD69
70533,CRTAM,TNF
70534,CRTAM,IFNG
70535,CRTAM,ADGRG1
70536,CRTAM,IL12B
70537,CRTAM,ORM1
70538,CRTAM,DEFB118
70539,CRTAM,DEFB127
70540,CRTAM,IL1R1
70541,CRTAM,CLEC5A
70542,CRTAM,IL12A
70543,CRTAM,DEFB1
70544,CRTAM,ORM2
70545,CRTAM,TLR2
70546,CRTAM,XCL1
70547,CRTAM,CCL4
70548,CRTAM,XCL2
70549,CRTAM,KIR2DL3
70550,CRTAM,CCL3
70551,CRTAM,SLAMF7
70552,GPR83,IFNAR1
70553,GPR83,SETMAR
70554,GPR83,FAM210B
70555,GPR83,RAG1
70556,SCUBE1,EGF
70557,IFT122,GAPDH
70558,IFT122,F12
70559,IFT122,PTPN11
70560,CLDN12,CLDN2
70561,CLDN12,CLDN15
70562,CLDN12,CLDN5
70563,CLDN12,CLDN16
70564,CLDN12,CLDN3
70565,CLDN12,CLDN7
70566,CLDN12,CLDN8
70567,YME1L1,PELO
70568,YME1L1,PHB1
70569,YME1L1,IL10
70570,YME1L1,AGO2
70571,HSPD1,IFNG
70572,HSPD1,HSPE1
70573,HSPD1,DNAJB1
70574,HSPD1,JAK2
70575,HSPD1,JAK1
70576,HSPD1,SLC10A1
70577,HSPD1,PDLIM4
70578,HSPD1,IL6
70579,HSPD1,CCL2
70580,HSPD1,CXCL8
70581,HSPD1,COX4I2
70582,HSPD1,IL10
70583,HSPD1,IL1B
70584,HSPD1,IFNB1
70585,HSPD1,RPS27A
70586,COX6B1,NDUFB11
70587,COX6B1,NDUFS4
70588,COX6B1,NDUFA1
70589,COX6B1,NDUFB4
70590,COX6B1,RPA3
70591,COX6B1,COX7C
70592,DENND6A,CPEB3
70593,DENND6A,ZNF536
70594,DENND6A,RAB11A
70595,DENND6A,PLAAT4
70596,DENND6A,PRKRA
70597,DENND6A,AKT1
70598,DENND6A,CTCFL
70599,DENND6A,RNF125
70600,DENND6A,IFIT1
70601,DENND6A,CCL2
70602,DENND6A,HMOX1
70603,DENND6A,NCOA6
70604,CDCA3,IFI27
70605,INF2,DNM1L
70606,SRRM2,UBR1
70607,SRSF1,SRSF2
70608,SRSF1,SRSF3
70609,AVPR1B,SHPK
70610,AVPR1B,CDKN3
70611,AVPR1B,PICK1
70612,AVPR1B,ETNK2
70613,AVPR1B,PFKFB3
70614,SLC20A1,SLC20A2
70615,SLC20A1,SLC2A1
70616,SLC20A1,POU1F1
70617,PET100,RNASEL
70618,PET100,EIF2AK2
70619,PET100,APAF1
70620,RAB2A,RAB6A
70621,RAB2A,RAB7A
70622,RAB2A,RAB27A
70623,RAB2A,RAB5A
70624,RAB2A,RAB22A
70625,RAB2A,RAB5C
70626,RAB2A,TSG101
70627,RAB2A,ANXA2
70628,RAB2A,HSPA5
70629,RAB2A,IQGAP1
70630,RAB2A,CCDC115
70631,RAB2A,HSPA4
70632,RAB2A,AIF1
70633,RAB2A,RPS3A
70634,RAB2A,KPNA2
70635,RAB2A,CCDC86
70636,RAB2A,RPS20
70637,RAB2A,ITGB1
70638,RAB2A,KPNA4
70639,RAB2A,UPF1
70640,RAB2A,AQP4
70641,RAB2A,AP2M1
70642,MSMB,IL6
70643,MSMB,CXCL8
70644,MSMB,CXCR4
70645,MSMB,DDX58
70646,MSMB,IL17A
70647,MSMB,NOS2
70648,IFIT1B,IFIT1
70649,IFIT1B,IFIT5
70650,IFIT1B,MAP3K7
70651,IFIT1B,IFIT2
70652,IFIT1B,IFIT3
70653,IFIT1B,NR2C2
70654,IFIT1B,NKRF
70655,HNRNPL,HNRNPM
70656,HNRNPL,HNRNPR
70657,HNRNPL,SENP8
70658,HNRNPL,HNRNPU
70659,HNRNPL,HSPD1
70660,HNRNPL,HSP90AA1
70661,SLC30A7,SLC39A13
70662,SLC30A7,SLC39A11
70663,KYAT3,PKN2
70664,KYAT3,GBP5
70665,KYAT3,GBP2
70666,KYAT3,GBP4
70667,KYAT3,GBP1
70668,KYAT3,GTF2B
70669,IFNLR1,HSPD1
70670,IFNLR1,ANXA1
70671,IFNLR1,IL12B
70672,IFNLR1,DDX58
70673,IFNLR1,PSMD5
70674,IFNLR1,EBI3
70675,IFNLR1,ARHGEF2
70676,IFNLR1,IL17D
70677,IFNLR1,PSMD4
70678,IFNLR1,BCAP31
70679,IFNLR1,IFIH1
70680,IFNLR1,CGAS
70681,IFNLR1,IFNAR1
70682,IFNLR1,IRF3
70683,IFNLR1,TLR7
70684,IFNLR1,IRF7
70685,IFNLR1,PTPN11
70686,IFNLR1,RSAD2
70687,IFNLR1,IFNG
70688,IFNLR1,IL10RB
70689,IFNLR1,IL10
70690,IFNLR1,ZBP1
70691,IFNLR1,IRF1
70692,IFNLR1,AKT1
70693,IFNLR1,MTOR
70694,IFNLR1,ADM
70695,IFNLR1,IFITM1
70696,IFNLR1,ISG20
70697,IFNLR1,JUND
70698,IFNLR1,IFIT2
70699,IFNLR1,IL10RA
70700,IFNLR1,PSMB9
70701,IFNLR1,PLAAT4
70702,IFNLR1,NMI
70703,IFNLR1,IFIT3
70704,IFNLR1,HK2
70705,IFNLR1,IFIT1
70706,IFNLR1,IFNAR2
70707,IFNLR1,YTHDF1
70708,IFNLR1,CCL19
70709,IFNLR1,CCL21
70710,IFNLR1,IL6
70711,IFNLR1,IL1B
70712,IFNLR1,PTGS2
70713,IFNLR1,OAS1
70714,IFNLR1,RPS3A
70715,BLVRB,TLR7
70716,BLVRB,PTPN11
70717,BLVRB,S100A10
70718,BLVRB,IFNAR1
70719,BLVRB,F12
70720,BLVRB,TNF
70721,BLVRB,CXCL10
70722,BLVRB,CD1D
70723,BLVRB,DEGS1
70724,BLVRB,SCGB2A2
70725,BLVRB,UGP2
70726,BLVRB,IL4
70727,BLVRB,IFNG
70728,LRP1,RPL17
70729,LRP1,ST13
70730,LRP1,HMGCR
70731,LRP1,MVD
70732,LRP1,DHCR7
70733,LRP1,FDFT1
70734,CD180,SAMHD1
70735,CD180,C3AR1
70736,CD180,TRIM25
70737,CD180,C1QC
70738,CD180,PTPRC
70739,CD180,IRGM
70740,CD180,PTPN6
70741,CD180,C1QB
70742,CD180,SP110
70743,CD180,IFIH1
70744,CD180,MX1
70745,CD180,FCER1G
70746,CD180,DDX58
70747,CD180,SYK
70748,CD180,C4B
70749,CD180,C1QA
70750,CD180,FCGR1A
70751,CD180,DHX58
70752,CD180,SERPING1
70753,CD180,MASP1
70754,CD180,MX2
70755,CD180,RNF135
70756,CD180,TICAM1
70757,CD180,TICAM2
70758,CD180,TLR4
70759,CD180,TLR3
70760,CD180,MYD88
70761,CD180,TIRAP
70762,CD180,JUND
70763,CD180,SARM1
70764,CD180,IRAK4
70765,CD180,TRAF6
70766,TFRC,AHSG
70767,TFRC,DHX9
70768,TFRC,PTPRC
70769,TFRC,ITGA2B
70770,TFRC,ITGB3
70771,TFRC,IL2RA
70772,TFRC,HAVCR1
70773,TFRC,CLTC
70774,TFRC,EOMES
70775,TFRC,GZMB
70776,TFRC,LAT
70777,TFRC,MTOR
70778,TFRC,GYPE
70779,TFRC,PTPN11
70780,TFRC,IL4
70781,TFRC,ICOS
70782,TFRC,CD40LG
70783,TFRC,CD27
70784,TFRC,IL7R
70785,TFRC,PPBP
70786,TFRC,ARHGEF5
70787,TFRC,DAG1
70788,TFRC,HSPA1A
70789,TFRC,APOE
70790,TFRC,CTSD
70791,TFRC,ANXA4
70792,TFRC,HSPB1
70793,TFRC,HSPA4
70794,TFRC,RNASE4
70795,TFRC,ANXA2
70796,TFRC,HSP90AA1
70797,TFRC,EEA1
70798,TFRC,ALB
70799,YWHAG,PFN2
70800,YWHAG,NPM1
70801,YWHAG,ERP29
70802,YWHAG,ALB
70803,YWHAG,GAPDH
70804,YWHAG,EEF1D
70805,YWHAG,P4HB
70806,YWHAG,TOMM34
70807,YWHAG,HSPA5
70808,YWHAG,ACTG1
70809,YWHAG,CHMP4B
70810,YWHAG,PDHB
70811,YWHAG,ENO2
70812,YWHAG,PRDX6
70813,YWHAG,RPS27A
70814,YWHAG,HSPA8
70815,YWHAG,ALDOC
70816,YWHAG,HNRNPC
70817,YWHAG,IDH3A
70818,YWHAG,PHB1
70819,MYL2,EIF5A2
70820,SKP2,KPNA1
70821,BSG,CTSL
70822,BSG,NRP1
70823,BSG,CYTH3
70824,BSG,CD209
70825,BSG,ACE2
70826,BSG,CLEC4M
70827,BSG,CLEC4D
70828,BSG,TMPRSS2
70829,BSG,SDC2
70830,BSG,FZD5
70831,BSG,ASGR1
70832,BSG,KREMEN1
70833,BSG,HSPA5
70834,BSG,CEND1
70835,BSG,SYCP1
70836,BSG,AKT1
70837,BSG,CLN6
70838,BSG,TMEM41B
70839,BSG,RBFOX2
70840,BSG,MTOR
70841,BSG,SEC61A1
70842,BSG,CHP1
70843,BSG,EZR
70844,BSG,TLR4
70845,BSG,HYAL2
70846,BSG,GPI
70847,BSG,FURIN
70848,BSG,P4HB
70849,BSG,WAS
70850,BSG,HNRNPK
70851,BSG,DNASE1L1
70852,BSG,SELE
70853,BSG,TXN
70854,BSG,CTNNB1
70855,BSG,SOX2
70856,BSG,NES
70857,BSG,MPI
70858,BSG,MKI67
70859,BSG,RNF19A
70860,BSG,GFAP
70861,BSG,MAP2
70862,BSG,PYM1
70863,BSG,ST13
70864,BSG,NGDN
70865,BSG,LYAR
70866,BSG,LARP7
70867,BSG,ATP1A1
70868,BSG,ATP1A3
70869,BSG,NDUFA4
70870,BSG,PTPN11
70871,BSG,MT-CO2
70872,BSG,COX15
70873,BSG,ATP1B1
70874,BSG,VDAC3
70875,BSG,ATP6V1H
70876,BSG,VDAC2
70877,BSG,VDAC1
70878,BSG,ATP1A2
70879,BSG,IL6
70880,BSG,SELP
70881,BSG,TNF
70882,BSG,CD8A
70883,HAMP,TLR7
70884,HAMP,IL6
70885,HAMP,TLR10
70886,HAMP,TLR8
70887,HAMP,CCL4
70888,HAMP,IL17A
70889,HAMP,CCL3
70890,HAMP,CCL2
70891,HAMP,FOXP3
70892,HAMP,IL2RA
70893,HAMP,ADM
70894,DSCAM,PIGR
70895,DSCAM,EGF
70896,DSCAM,KIAA0319
70897,DSCAM,FBN1
70898,TH,HPD
70899,TH,DDC
70900,TH,PAH
70901,TH,GAD2
70902,TH,GAD1
70903,TH,IL6
70904,TH,TLR6
70905,TH,IRF4
70906,TH,CCL5
70907,CPT1A,AK5
70908,CPT1A,NFE2L2
70909,CPT1A,TMEM14A
70910,CPT1A,DSC3
70911,APC2,CD8A
70912,APC2,IFNG
70913,APC2,CLEC5A
70914,APC2,CD209
70915,APC2,TNF
70916,APC2,CD14
70917,APC2,HSPA4
70918,APC2,HSPA5
70919,APC2,WDR6
70920,APC2,DALRD3
70921,APC2,CCL2
70922,APC2,ITGAX
70923,APC2,CD80
70924,APC2,CD86
70925,APC2,CCR7
70926,APC2,APCS
70927,TRIM28,SIRT2
70928,MEPCE,HDAC2
70929,MEPCE,SIRT5
70930,TOB1,RAF1
70931,TOB1,IRF7
70932,TOB1,HMGB1
70933,TOB1,JUN
70934,TOB1,PEBP1
70935,TOB1,NFKB1
70936,TOB1,DDX58
70937,TOB1,TLR7
70938,TOB1,NR2C2
70939,TOB1,HMGXB3
70940,TOB1,TUBA1A
70941,TOB1,NRGN
70942,TOB1,APOA2
70943,TOB1,HPX
70944,TOB1,PLG
70945,TOB1,HLA-B
70946,TOB1,ALDOB
70947,CKB,HSPA5
70948,CKB,ACTG1
70949,CKB,CHMP4B
70950,CKB,GAPDH
70951,CKB,PDHB
70952,CKB,ENO2
70953,CKB,PRDX6
70954,CKB,PDXP
70955,CKB,RPS27A
70956,CKB,VIM
70957,CKB,HSPA8
70958,CKB,HSP90B1
70959,CKB,ALDOC
70960,CKB,HNRNPC
70961,CKB,IDH3A
70962,CKB,YWHAG
70963,CKB,PHB1
70964,PROC,AGT
70965,CLDN2,ITIH4
70966,CLDN2,CLDN5
70967,CLDN2,IL6
70968,CLDN2,CXCL10
70969,CLDN2,EGF
70970,CLDN2,CLDN4
70971,CLDN2,GAPDH
70972,CLDN2,PSAP
70973,CLDN2,CLDN3
70974,CLDN2,CLDN7
70975,CLDN2,CLDN8
70976,CLDN2,MARVELD1
70977,TNFSF13,FCGR3B
70978,TNFSF13,MYD88
70979,TNFSF13,ADCYAP1
70980,TNFSF13,CFD
70981,TNFSF13,OAS2
70982,TNFSF13,PDCD4
70983,TNFSF13,OAS1
70984,TNFSF13,TPD52
70985,TNFSF13,CCL2
70986,TNFSF13,CCL4
70987,TNFSF13,IL6
70988,TNFSF13,IL1B
70989,TNFSF13,IL10
70990,TNFSF13,CXCL10
70991,TNFSF13,IL6ST
70992,TNFSF13,ISG15
70993,TNFSF13,XAF1
70994,TNFSF13,IRF9
70995,TNFSF13,IFITM3
70996,TNFSF13,OASL
70997,TNFSF13,JAK2
70998,TNFSF13,EIF2AK2
70999,TNFSF13,DDX58
71000,TNFSF13,CORO1A
71001,TNFSF13,IRF7
71002,TNFSF13,IL15
71003,TNFSF13,MX1
71004,TNFSF13,LST1
71005,TNFSF13,TNFSF13B
71006,TNFSF13,KLRK1
71007,TNFSF13,PDLIM7
71008,GPAM,GPAT2
71009,GPAM,GPAT3
71010,GPAM,GPAT4
71011,GPAM,CCL23
71012,GPAM,EXOC5
71013,GPAM,CLEC7A
71014,GPAM,APOC2
71015,GPAM,CXCL16
71016,GPAM,ITGAV
71017,GPAM,ENPP1
71018,GPAM,INS
71019,GPAM,SPIRE1
71020,GPAM,CXCL8
71021,RBPJ,ITGA2B
71022,RBPJ,ANXA5
71023,RBPJ,ITGB3
71024,RBPJ,JAG2
71025,RBPJ,IL2RA
71026,KCP,SCN10A
71027,SLC25A11,PTBP1
71028,TRIM10,ICAM1
71029,TRIM10,KLRD1
71030,DNAJC10,P4HB
71031,DNAJC10,DNAJA2
71032,DNAJC10,DNAJA1
71033,DNAJC10,DNAJC9
71034,DNAJC10,DNAJB6
71035,DNAJC10,DNAJB11
71036,DNAJC10,HSPA4
71037,DNAJC10,DNAJC18
71038,DNAJC10,DNAJB7
71039,ITGA1,ITGB1
71040,ITGA1,ITGAV
71041,ITGA1,ITGB5
71042,GLYCTK,YTHDF1
71043,GLYCTK,LYRM4
71044,GLYCTK,SAMM50
71045,GLYCTK,WARS2
71046,GLYCTK,MTG2
71047,GLYCTK,MTUS1
71048,GLYCTK,ENOSF1
71049,GLYCTK,TOMM70
71050,GLYCTK,RBFA
71051,GLYCTK,YTHDF2
71052,ORAI1,ITPR3
71053,ORAI1,TRPA1
71054,ORAI1,PTPN11
71055,GLUL,PRDX6
71056,CACYBP,RPS27A
71057,CACYBP,HDAC1
71058,CACYBP,CAB39
71059,CACYBP,MTOR
71060,CACYBP,RPS6
71061,SLAMF6,KLRD1
71062,SLAMF6,SIGLEC7
71063,SRI,EIF2AK3
71064,SRI,MYF6
71065,SRI,MEF2D
71066,SRI,POU4F2
71067,SRI,PARG
71068,SRI,PAX6
71069,SRI,PLG
71070,SRI,CELA2B
71071,SRI,DLD
71072,SRI,GCDH
71073,CYP2B6,PSAP
71074,CYP2B6,KDR
71075,CYP2B6,RPS14
71076,CYP2B6,ACHE
71077,CYP2B6,CYP3A4
71078,CYP2B6,PPIF
71079,CYP2B6,CYB5D2
71080,CYP2B6,H6PD
71081,CYP2B6,CYP20A1
71082,CYP2B6,ABCB4
71083,CYP2B6,GSS
71084,CYP2B6,SET
71085,CYP2B6,ABCG1
71086,CYP2B6,GRIK2
71087,CYP2B6,GSTA1
71088,CYP2B6,CYCS
71089,CYP2B6,CYB5R3
71090,CYP2B6,FURIN
71091,CYP2B6,RP1
71092,CYP2B6,AOX1
71093,CYP2B6,NDUFAF6
71094,CYP2B6,ACE
71095,CYP2B6,GSTO1
71096,CYP2B6,ABCA4
71097,CYP2B6,RPS29
71098,HNRNPF,HNRNPH1
71099,HNRNPF,HNRNPK
71100,HNRNPF,HNRNPH3
71101,HNRNPF,GIMAP2
71102,HNRNPF,HNRNPM
71103,HNRNPF,HNRNPL
71104,HNRNPF,SFPQ
71105,HNRNPF,PRMT5
71106,HNRNPF,SF3B3
71107,HNRNPF,RRBP1
71108,HNRNPF,KAT5
71109,HNRNPF,HNRNPU
71110,PDIA4,GOLGA1
71111,PDIA4,IFT81
71112,PDIA4,ITIH4
71113,PDIA4,P4HB
71114,PDIA4,PDIA3
71115,PDIA4,F3
71116,PDIA4,ADAM17
71117,PDIA4,ARF1
71118,PDIA4,PDIA6
71119,PDIA4,POLR2A
71120,PDIA4,GPI
71121,PDIA4,HSPA5
71122,RP9,JUND
71123,RP9,CXCL8
71124,RHOA,KDR
71125,RHOA,ARHGDIB
71126,RHOA,ARPC1B
71127,RHOA,ARPC3
71128,RHOA,ARRB1
71129,ENOSF1,YTHDF1
71130,ENOSF1,LYRM4
71131,ENOSF1,WARS2
71132,ENOSF1,MTG2
71133,ENOSF1,RBFA
71134,ENOSF1,YTHDF2
71135,TFPI,F3
71136,TFPI,CNOT7
71137,TFPI,NUBPL
71138,TFPI,PRH2
71139,TFPI,SERPINE1
71140,TFPI,PLAT
71141,TFPI,IL6
71142,TFPI,SELP
71143,TFPI,IL1B
71144,TFPI,THBD
71145,TFPI,TNF
71146,TFPI,ICAM1
71147,TFPI,PROCR
71148,TFPI,CD40LG
71149,TFPI,PCSK9
71150,TFPI,TIMP2
71151,TFPI,PRSS12
71152,TFPI,HTRA1
71153,TFPI,CPA4
71154,TFPI,SERPINI1
71155,TFPI,ADAM10
71156,TFPI,TIMP1
71157,TFPI,AGT
71158,TFPI,F10
71159,TFPI,SERPINB2
71160,TFPI,PLG
71161,TFPI,VWF
71162,TFPI,PROS1
71163,TFPI,GAPDH
71164,TFPI,F2R
71165,TFPI,IL18
71166,TFPI,CCL2
71167,TFPI,IL10
71168,TFPI,CXCL10
71169,TFPI,IL1A
71170,TFPI,SCD
71171,TFPI,F2
71172,TFPI,IFNG
71173,TFPI,PECAM1
71174,TFPI,NRP1
71175,KCTD14,DTL
71176,KCTD14,CDCA3
71177,KCTD14,IFI27
71178,KCTD14,TPX2
71179,KCTD14,CDT1
71180,HSPA8,HSP90AA1
71181,HSPA8,HSPD1
71182,HSPA8,HSPA9
71183,HSPA8,STRBP
71184,HSPA8,JUN
71185,HSPA8,DNAJB1
71186,HSPA8,EDEM3
71187,HSPA8,CHMP4B
71188,HSPA8,PRDX6
71189,HSPA8,RPS27A
71190,HSPA8,ALDOC
71191,HSPA8,IDH3A
71192,HSPA8,IFITM1
71193,HSPA8,IL6
71194,HSPA8,IFIT1
71195,HSPA8,HSPB2
71196,HSPA8,RPS17
71197,HSPA8,RPL32
71198,SEPSECS,F2
71199,SEPSECS,GPT
71200,SEPSECS,GGTLC1
71201,SEPSECS,SERPINA1
71202,MCM10,IL4
71203,MCM10,NR3C1
71204,MCM10,ICA1
71205,MCM10,ESR1
71206,MCM10,GPER1
71207,MCM10,AR
71208,MCM10,IGF1R
71209,SPOPL,SDCBP
71210,CHDH,APEX2
71211,EIF3H,RTN2
71212,EIF3H,EIF2AK2
71213,EIF3H,ENO1
71214,WDR77,DCP2
71215,WDR77,PRMT5
71216,WDR77,DCP1B
71217,WDR77,HNRNPA1
71218,WDR77,HNRNPF
71219,WDR77,PTBP1
71220,WDR77,HNRNPC
71221,WDR77,SNRNP200
71222,WDR77,HNRNPM
71223,WDR77,NCBP2
71224,WDR77,PABPN1
71225,WDR77,PAPOLA
71226,WDR77,HNRNPK
71227,WDR77,UPF3B
71228,WDR77,SF3B3
71229,GRIN1,TRPA1
71230,EPOR,PTK2
71231,ACR,INS
71232,CXCL12,APP
71233,CXCL12,BIRC5
71234,CXCL12,JUN
71235,CXCL12,SELP
71236,CXCL12,KITLG
71237,CXCL12,PYCARD
71238,CXCL12,BCAP31
71239,CXCL12,ARG1
71240,CXCL12,ARHGEF2
71241,CXCL12,SELPLG
71242,CXCL12,CXCR6
71243,CXCL12,CXCL16
71244,CXCL12,IL32
71245,CXCL12,SELL
71246,LAMTOR1,BCAP31
71247,LAMTOR1,RRAS
71248,LAMTOR1,ING1
71249,LAMTOR1,RARS2
71250,LAMTOR1,AARS1
71251,LAMTOR1,AIMP1
71252,LAMTOR1,JUN
71253,PABPC1,IL18
71254,PABPC1,IFITM2
71255,PABPC1,KDM6B
71256,PABPC1,EZH2
71257,PABPC1,KMT2B
71258,PABPC1,IRF4
71259,PABPC1,RPL8
71260,PABPC1,RPL4
71261,PABPC1,RPS7
71262,PABPC1,RPL7A
71263,PABPC1,RPL15
71264,PABPC1,RPN2
71265,PABPC1,EIF2AK2
71266,PABPC1,SMYD1
71267,PABPC1,PABPC4
71268,PABPC1,SET
71269,PABPC1,SMYD3
71270,PABPC1,H4C14
71271,PABPC1,HSP90AA1
71272,PABPC1,AP1M1
71273,PABPC1,HSPA4
71274,PABPC1,UPF1
71275,PABPC1,RNASE1
71276,PABPC1,AKT1
71277,PABPC1,ATF4
71278,PABPC1,PPP1R15A
71279,PABPC1,ATXN2
71280,PABPC1,ILF2
71281,PABPC1,GABPA
71282,PABPC1,IGFBP2
71283,PABPC1,PMEL
71284,PABPC1,PTBP1
71285,PABPC1,PKLR
71286,PABPC1,PKM
71287,PABPC1,PSMD7
71288,PABPC1,KHSRP
71289,PABPC1,HNRNPK
71290,PABPC1,PCBP1
71291,PABPC1,HNRNPA1
71292,PABPC1,PCBP2
71293,PABPC1,HSPB1
71294,PABPC1,PTK2
71295,PABPC1,ARPC3
71296,PABPC1,RPS3A
71297,PABPC1,PLEK
71298,PABPC1,AIFM1
71299,PABPC1,RPS6
71300,PABPC1,RPL10A
71301,PABPC1,HSPA5
71302,PABPC1,ACTG1
71303,PABPC1,EIF2AK4
71304,PABPC1,IGF2BP1
71305,PABPC1,MAP3K19
71306,PABPC1,SAMD4A
71307,PABPC1,SRSF11
71308,PABPC1,PXDNL
71309,PABPC1,RRM1
71310,PABPC1,HNRNPDL
71311,PABPC1,HNRNPM
71312,PABPC1,LSM1
71313,PABPC1,IFITM1
71314,PABPC1,IFITM3
71315,PABPC1,PARP12
71316,PABPC1,IFNAR1
71317,PABPC1,HDLBP
71318,PABPC1,RBP1
71319,PABPC1,RRBP1
71320,PABPC1,HNRNPC
71321,PABPC1,FXR2
71322,PABPC1,QKI
71323,PABPC1,HNRNPF
71324,PABPC1,RBMX
71325,PABPC1,HNRNPH3
71326,PABPC1,MECOM
71327,PABPC1,KAT5
71328,PABPC1,MTOR
71329,PABPC1,ZC3H12A
71330,PABPC1,ILF3
71331,PABPC1,ISG15
71332,PABPC1,GAPDH
71333,PABPC1,IFIT2
71334,PABPC1,POLR1C
71335,PABPC1,PSAP
